num,text,timestamp,label,cleaned_text,sentiment
598579845,"110. Afraid that for Hurricane Sandy, I'll stock up on food, eat it all, and then be screwed #fatkidproblems",41211.13403,1,110 Afraid that for Hurricane Sandy Ill stock up on food eat it all and then be screwed,-0.7184
630075420,LIVE Hurricane Sandy Coverage - The Weather Channel: Sandy stop .you already Untune my Piano .! Uh ...Let Me go for more food .,41211.13264,1,LIVE Hurricane Sandy Coverage The Weather Channel Sandy stop you already Untune my Piano Uh Let Me go for more food,-0.296
551549591,Getting ready for #Hurricane Sandy. Making some ice on my refrigerator and @AdamTrackWooten buy candles and food at ... http://tmi.me/yBChH ,41211.13264,1,Getting ready for Sandy Making some ice on my refrigerator and buy candles and food at,0.3612
61337458,"Hurricane Sandy is going to mean staying inside, racking up on food & watching movies which means my life is about to stay exactly the same",41211.13264,1,Hurricane Sandy is going to mean staying inside racking up on food watching movies which means my life is about to stay exactly the same,0.0
240938029,"It's all fun & games until people start losing power, cell service & food delivery because of Hurricane Sandy.",41211.12708,1,Its all fun games until people start losing power cell service food delivery because of Hurricane Sandy,0.1779
416014257,"@Leetog yup hurricane Sandy. Subway Closed and all schools closed tom, sand bags ready, water supply and food prepared :) pray for us pls",41211.125,1,yup hurricane Sandy Subway Closed and all schools closed tom sand bags ready water supply and food prepared pray for us pls,0.7184
31278029,"I bought food from the caf in case of worst case scenario and I'm locked in my room because of Hurricane Sandy, but I got hungry....",41211.12431,1,I bought food from the caf in case of worst case scenario and Im locked in my room because of Hurricane Sandy but I got hungry,-0.3716
530020305,i need FOOD BUT MY MOM REFUSED TO BUY LOTS OF FOOD CAUSE OF STUPID HURRICANE SANDY AND NOW I AM FOOD DEPRIVED wHY,41211.12361,1,i need FOOD BUT MY MOM REFUSED TO BUY LOTS OF FOOD CAUSE OF STUPID HURRICANE SANDY AND NOW I AM FOOD DEPRIVED wHY,-0.9505
269236905,"My Grandma just called me to make sure we got water, food, & candles. Hurricane Sandy got her shook..",41211.12292,0,My Grandma just called me to make sure we got water food candles Hurricane Sandy got her shook,0.2263
19086456,"Panicked Evacuations Mix W/ Nonchalance in Hurricane Sandy’s Path http://nyti.ms/TiJrs4  ""Multiple Whole Foods Markets were scenes of bedlam.""",41211.12292,1,Panicked Evacuations Mix W Nonchalance in Hurricane Sandys Path Multiple Whole Foods Markets were scenes of bedlam,-0.4588
321095050,When it comes to the food ..... My house is racked up ...... Got everything !! Im more then ready for hurricane sandy ,41211.11944,1,When it comes to the food My house is racked up Got everything Im more then ready for hurricane sandy,0.4173
548125310,Noones worried about fucking food & water all they're worried about is thier phones& twitter during hurricane sandy .,41211.11875,1,Noones worried about fucking food water all theyre worried about is thier phones twitter during hurricane sandy,-0.5267
241664826,In Hurricane Sandy's Path? Get Ready. - Food Poisoning Bulletin http://bit.ly/RfNNjV ,41211.11389,1,In Hurricane Sandys Path Get Ready Food Poisoning Bulletin,-0.3182
92436840,Hurricane sandy food by my uncle lol http://instagr.am/p/RWZHi8yfTR/ ,41211.11319,0,Hurricane sandy food by my uncle lol,0.4215
908239248,"Hurricane Sandy in a few hours im ready for it with so much food, candles, water, flashlights #teamsiced #scared",41211.11319,1,Hurricane Sandy in a few hours im ready for it with so much food candles water flashlights,0.3612
27966914,I am so ready for Hurricane Sandy. I have enough food to survive a whole week in the house lmao. http://instagr.am/p/RWZFYkNeXS/ ,41211.11319,1,I am so ready for Hurricane Sandy I have enough food to survive a whole week in the house lmao,0.7713
101735378,"the black woman on 93.7 just said ""have sex and eat food during hurricane Sandy""",41211.11319,1,the black woman on 937 just said have sex and eat food during hurricane Sandy,0.0
46678296,"Hurricane sandy gave me an excuse to cuddle in bed, eat junk food, and watch movies. #thanks #hurricanesandy -_-",41211.11111,1,Hurricane sandy gave me an excuse to cuddle in bed eat junk food and watch movies,0.0772
26509772,Hunkerin' down for Hurricane #Sandy... Water - . Food - . $ - . Gas - . Now 2 ?s: Will we lose power? And when can I fly out to FL?,41211.11042,1,Hunkerin down for Hurricane Water Food Gas Now 2 s Will we lose power And when can I fly out to FL,-0.4019
40044182,Straight bike deliveries RT @Scandalous_Mimi: Chinese food restaurants gonna be open during Hurricane Sandy. These Asians don't give a fuck.,41211.10764,1,Straight bike deliveries RT Chinese food restaurants gonna be open during Hurricane Sandy These Asians dont give a fuck,0.5789
862109912,"Preparing colorful comfort food before the Hurricane Sandy arrive. 

http://instagr.am/p/RNdRdoNXng/  http://fb.me/1WIkxXru9 ",41211.10694,1,Preparing colorful comfort food before the Hurricane Sandy arrive,0.3612
147603626,Beauty supply too lol RT @Scandalous_Mimi: Chinese food restaurants gonna be open during Hurricane Sandy. These Asians don't give a fuck.,41211.10486,1,Beauty supply too lol RT Chinese food restaurants gonna be open during Hurricane Sandy These Asians dont give a fuck,0.8573
196843386,They made the hurticane RT @Scandalous_Mimi: Chinese food restaurants gonna be open during Hurricane Sandy. These Asians don't give a fuck.,41211.10486,1,They made the hurticane RT Chinese food restaurants gonna be open during Hurricane Sandy These Asians dont give a fuck,0.431
136278656,Hurricane Sandy & Seamless Food Ordering http://ow.ly/ePQ1p ,41211.10417,1,Hurricane Sandy Seamless Food Ordering,0.0
315993103,Getting prepared for hurricane sandy I can't live without my phone&food,41211.10417,1,Getting prepared for hurricane sandy I cant live without my phonefood,0.2263
105856725,Chinese food restaurants gonna be open during Hurricane Sandy. These Asians don't give a fuck.,41211.10347,1,Chinese food restaurants gonna be open during Hurricane Sandy These Asians dont give a fuck,0.431
241786417,"Working from home tomorrow, stocked food and water, all the family with me. Ready for # hurricane sandy. Best of luck to us all.",41211.10208,0,Working from home tomorrow stocked food and water all the family with me Ready for hurricane sandy Best of luck to us all,0.8658
15518204,Hurricane Sandy's not here yet but I've already eaten most of my hurricane food..,41211.10208,0,Hurricane Sandys not here yet but Ive already eaten most of my hurricane food,0.0
25752584,Such a #bum #tonight #hurricane #sandy I'm #ready for you! #movie #night #alone #food #bed #perfect http://instagr.am/p/RWW7GCLZEV/ ,41211.1,1,Such a Im for you,0.0
428803976,Stocking up food in preparation for Hurricane Sandy to hit New York,41211.09931,1,Stocking up food in preparation for Hurricane Sandy to hit New York,0.0
415201728,"Hurricane Sandy tweets are funny . But not really . This hurricane will leave many w/ out power , food and shelter & We joke about it . SMH",41211.09792,1,Hurricane Sandy tweets are funny But not really This hurricane will leave many w out power food and shelter We joke about it SMH,-0.153
18095878,"Stocked up on smoked chicken, @Patron, water and dry foods. Local TV channel saying, ""Hurricane Sandy is near.""",41211.09653,1,Stocked up on smoked chicken water and dry foods Local TV channel saying Hurricane Sandy is near,0.0
190150331,I actually got annoyed by the hurricane sandy tweets soo much cause food porn kept retweeting it. I followed em for food Not hurricane sandy,41211.09306,1,I actually got annoyed by the hurricane sandy tweets soo much cause food porn kept retweeting it I followed em for food Not hurricane sandy,-0.3818
701574986,Hurricane Sandy is predicted to cause widespread power outages. Check out our tips for keeping food fresh and safe http://bit.ly/SRrD9f ,41211.09236,1,Hurricane Sandy is predicted to cause widespread power outages Check out our tips for keeping food fresh and safe,0.6369
22734994,I have a freezer full of food that will probably go bad bc of Hurricane Sandy. @FirstWorldPains,41211.08542,1,I have a freezer full of food that will probably go bad bc of Hurricane Sandy,-0.5423
43017982,Hurricane Sandy is gonna fuck shit up this week....... better stock up on food/water people,41211.08403,1,Hurricane Sandy is gonna fuck shit up this week better stock up on foodwater people,-0.6369
337961108,Stay in the apartment? Check. Plenty of tinned food? Check. New York cats are totes prepped for Hurricane Sandy.,41211.08125,1,Stay in the apartment Check Plenty of tinned food Check New York cats are totes prepped for Hurricane Sandy,0.0
285912497,What we do during hurricane sandy eat lots of food :) http://instagr.am/p/RWT0GApXT8/ ,41211.08125,0,What we do during hurricane sandy eat lots of food,0.0
468845886,"My hurricane #sandy food supplies:  seltzer water, many bottles of wine, and a 2lb grab bag of Halloween candy. #preparedfortheworst",41211.08056,0,My hurricane food supplies seltzer water many bottles of wine and a 2lb grab bag of Halloween candy,0.0
169140357,I miss all of you guys!!! Everyone please stay inside and be safe during Hurricane Sandy!  Make sure you have food n water. -Mr. Manny,41211.07986,0,I miss all of you guys Everyone please stay inside and be safe during Hurricane Sandy Make sure you have food n water Mr Manny,0.7096
45582595,"Preparing for Hurricane Sandy here in Brooklyn. Rum,Bourbon,beer,Apple Cider for hot toddy's,Gin. We good yeah? Food, dammit we forgot food!",41211.07778,0,Preparing for Hurricane Sandy here in Brooklyn RumBourbonbeerApple Cider for hot toddysGin We good yeah Food dammit we forgot food,0.6249
14260229,"Hurricane Sandy – How Do Vegans Prepare for Food Emergencies?: Currently, the news is filled with the... http://bit.ly/SRnZwg  #herbivore",41211.07708,1,Hurricane Sandy How Do Vegans Prepare for Food Emergencies Currently the news is filled with the,0.0
28020146,"prepared for hurricane sandy by buying supplies and dry food. hours later, we order a pizza.",41211.07569,1,prepared for hurricane sandy by buying supplies and dry food hours later we order a pizza,0.2263
41495964,"If we throw a bunch of food stamps and Obamaphones at this Hurricane Sandy problem, it will solve it right? #Sandy",41211.07569,1,If we throw a bunch of food stamps and Obamaphones at this Hurricane Sandy problem it will solve it right,-0.2263
239277021,Ready for hurricane sandy with some nice home cook guyanese food lolll bring it on sandy lol http://instagr.am/p/RWSW3xME4Q/ ,41211.07431,0,Ready for hurricane sandy with some nice home cook guyanese food lolll bring it on sandy lol,0.7964
17856951,Hurricane Sandy is just an awesome excuse to eat junk food and watch netflix #excited #loveyasandy,41211.07292,0,Hurricane Sandy is just an awesome excuse to eat junk food and watch netflix,0.6597
182530270,A crucial part of my #hurricane #Sandy preparation is the devil's food cake currently in the oven. Hunker down & pig out!,41211.07222,1,A crucial part of my preparation is the devils food cake currently in the oven Hunker down pig out,-0.5719
380567059,"@sqweeks007 and I are entertaining ourselves with movies, food, and hurricane sandy tweets. I don't hate it.",41211.07222,1,and I are entertaining ourselves with movies food and hurricane sandy tweets I dont hate it,0.7094
421319735,Hurricane Sandy Is Coming Boy ! (Yall Better Rack Up On Your Can Foods :) ) *makes list*,41211.06944,0,Hurricane Sandy Is Coming Boy Yall Better Rack Up On Your Can Foods makes list,0.4404
850264980,Best part of hurricane sandy is my family loaded up on food. #thanksgirl,41211.06875,0,Best part of hurricane sandy is my family loaded up on food,0.6369
242946980,Last minute Hurricane Sandy preparations. (@ Whole Foods Market w/ 7 others) [pic]: http://4sq.com/QOY1tz ,41211.06875,1,Last minute Hurricane Sandy preparations Whole Foods Market w 7 others pic,0.0
375312280,"im actually scared of hurricane sandy, told my supervisor if metro shuts down while im there im eating all the food #sorrynotsorry",41211.06736,1,im actually scared of hurricane sandy told my supervisor if metro shuts down while im there im eating all the food,-0.4404
48532650,"everyone in horseheads is freaking about this hurricane sandy buying all the fucking generators, batteries, water and food they can get",41211.06528,1,everyone in horseheads is freaking about this hurricane sandy buying all the fucking generators batteries water and food they can get,-0.4215
36755544,"I’m all prepared for Hurricane Sandy. Bought water, food, batteries and Forza Horizon. It’s really good! :)",41211.06389,0,Im all prepared for Hurricane Sandy Bought water food batteries and Forza Horizon Its really good,0.624
385761782,"Bottles of water - check. Canned food - check. Day off work - check. Hurricane Sandy, do your worst!",41211.0625,1,Bottles of water check Canned food check Day off work check Hurricane Sandy do your worst,-0.6249
228898436,More like Hurricane Sandy Vagina haha I'll be here all week guys. Seriously though it's scary outside and I'm on lock down. Send food.,41211.06042,1,More like Hurricane Sandy Vagina haha Ill be here all week guys Seriously though its scary outside and Im on lock down Send food,-0.228
574969662,"Deck furniture is put away, cars are in the garage. Lots of food on board. Ready for hurricane Sandy.",41211.06042,1,Deck furniture is put away cars are in the garage Lots of food on board Ready for hurricane Sandy,0.3612
62310451,"who the hell is Julian Portuguez and why did he just snap chat me a pic of food and say ""we ready for hurricane sandy #chea"" :(",41211.05556,1,who the hell is Julian Portuguez and why did he just snap chat me a pic of food and say we ready for hurricane sandy,-0.4767
38588289,"""If you didn't see Hunger Games, just go to Whole Foods in Union Square, NY. It's pretty much the same thing."" - Hurricane Sandy tweet",41211.05486,1,If you didnt see Hunger Games just go to Whole Foods in Union Square NY Its pretty much the same thing Hurricane Sandy tweet,0.6046
32045747,Because of hurricane #Sandy Cdn Red Cross is recommending people stock up on 72hrs worth of food and water http://bit.ly/WU0yYf ,41211.05278,1,Because of hurricane Cdn Red Cross is recommending people stock up on 72hrs worth of food and water,0.2263
14049858,"""Hurricane Sandy"" is a conspiracy by Monsanto and the United States government to force New Yorkers to buy non-perishable foods.",41211.05139,1,Hurricane Sandy is a conspiracy by Monsanto and the United States government to force New Yorkers to buy nonperishable foods,-0.1531
45645056,"Once you dry off from Hurricane Sandy, come restock your groceries at Whole Foods Market Virginia Beach on... http://fb.me/1LROerSXf ",41211.05,1,Once you dry off from Hurricane Sandy come restock your groceries at Whole Foods Market Virginia Beach on,0.0
15961962,"Hurricane Sandy making landfall hitting us tomorrow night, I think I'm ready! battery, power generator, food!",41211.04861,1,Hurricane Sandy making landfall hitting us tomorrow night I think Im ready battery power generator food,0.3612
803489354,"Hurricane Sandy is Serious Remember if your home isn't safe for you it isn't safe for pets Bring your pets with you, bring food water, meds",41211.04861,1,Hurricane Sandy is Serious Remember if your home isnt safe for you it isnt safe for pets Bring your pets with you bring food water meds,-0.6264
888058537,Ppl were fighting over food in the super market because hurricane Sandy,41211.04444,1,Ppl were fighting over food in the super market because hurricane Sandy,0.34
91920165,"Just wished friend luck for Frankenstorm. The reply: ""***** Hurricane Sandy i'm eating food on 53rd st"". Only in New York, folks..",41211.04236,1,Just wished friend luck for Frankenstorm The reply Hurricane Sandy im eating food on 53rd st Only in New York folks,0.7351
269636879,"While everyone else stocks up on food and water for Hurricane Sandy, @D_Callahan_ is stocking up on porn #awkward",41211.04167,1,While everyone else stocks up on food and water for Hurricane Sandy is stocking up on porn,0.0
314009767,"LMAO! the grocery shelves r empty in preparation for hurricane sandy, canadians like food ehn",41211.04097,1,LMAO the grocery shelves r empty in preparation for hurricane sandy canadians like food ehn,0.7456
71155233,"Cowboys might have lost but @gentlemanjuice and I are still enjoying our hurricane sandy food! Ribeye, roast http://instagr.am/p/RWMs1FPxea/ ",41211.03889,0,Cowboys might have lost but and I are still enjoying our hurricane sandy food Ribeye roast,0.6059
198010784,lmao and  no i dont only have this much cause its hurricane sandy we always have a bunch of food,41211.03611,1,lmao and no i dont only have this much cause its hurricane sandy we always have a bunch of food,0.4019
422330843,"Hurricane sandy comes (sleep) , Power goes out (sleep) , Service goes bad (sleep) Good food runs out (sleep) Wake up its over ツ",41211.03542,1,Hurricane sandy comes sleep Power goes out sleep Service goes bad sleep Good food runs out sleep Wake up its over,-0.1531
281627811,"Hurricane #Sandy  ► F r e e drinking water & ice 4 food ►
Freeze bottles & zip locks full of water NOW ► BEFORE #power goes out!",41211.03403,0,Hurricane F r e e drinking water ice 4 food Freeze bottles zip locks full of water NOW BEFORE goes out,0.0516
44140212,"Ready for Hurricane #Sandy. Water, food, radio, batteries, more water, flashlights. When did #NewJersey become a hurricane hotspot? #fb",41211.03333,1,Ready for Hurricane Water food radio batteries more water flashlights When did become a hurricane hotspot,0.3612
252820152,HAPPY HURRICANE SANDY. HAVE FUN EVERYONE. ILL BE EATING FOOD AND ON MY LAPTOP UNTIL THE POWER GOES OUT. GOTTA EVACUATE TOO. AUNTS HERE I CUM,41211.03333,1,HAPPY HURRICANE SANDY HAVE FUN EVERYONE ILL BE EATING FOOD AND ON MY LAPTOP UNTIL THE POWER GOES OUT GOTTA EVACUATE TOO AUNTS HERE I CUM,0.6369
593751043,RT @HHSGov Remember to keep your food and water safe during an emergency like Hurricane #Sandy: http://vbo.bz/2s8  @foodsafetygov,41211.03264,0,RT Remember to keep your food and water safe during an emergency like Hurricane,0.4215
59245764,Di yutes dem tief ah stack ah bananas from ova sumbody yaad during hurricane sandy lol us Jamaicans nuh normal ah rass..food affi run!!,41211.03264,0,Di yutes dem tief ah stack ah bananas from ova sumbody yaad during hurricane sandy lol us Jamaicans nuh normal ah rassfood affi run,0.4215
48905809,"BTW, #FigNewtons are good comfort food for hurricane.  #Sandy. #Frankenstorm.",41211.03125,0,BTW are good comfort food for hurricane,0.6597
18889508,Empty bread aisle #bread #empty #hurricane #sandy #crazy #food #weather #gone #eastcoast http://instagr.am/p/RWLR1aL0iI/ ,41211.02917,1,Empty bread aisle,-0.2023
45140117,"#Teamgray all prayed up ready for hurricane Sandy candles, games, food and power for now. Y'all be safe nothing missing nothing broken",41211.02778,1,all prayed up ready for hurricane Sandy candles games food and power for now Yall be safe nothing missing nothing broken,0.6295
235411934,Nice info“@HHSGov: Remember to keep your food and water safe during an emergency like Hurricane #Sandy: http://go.usa.gov/Yd7V  @foodsafetygov”,41211.02639,0,Nice info Remember to keep your food and water safe during an emergency like Hurricane,0.6808
5766762,More important NYC hurricane info : Hurricane Sandy & Food Delivery http://blog.seamless.com/2012/10/hurricane-sandy-seamless-food-ordering/ … via #sandy,41211.02639,0,More important NYC hurricane info Hurricane Sandy Food Delivery via,0.2716
73550396,"Prayers for all on the East Coast. Hope everyone is safe in shelter, has food & water. Hurricane Sandy is making her way up here...",41211.02361,0,Prayers for all on the East Coast Hope everyone is safe in shelter has food water Hurricane Sandy is making her way up here,0.7003
570289977,"Hurricane Sandy, bring it on. I got candy, food, games, movies, a generator, and my best friend for the next few days <3 I'm ready!",41211.02361,1,Hurricane Sandy bring it on I got candy food games movies a generator and my best friend for the next few days 3 Im ready,0.872
10057582,"""@HHSGov: Remember to keep your food and water safe during an emergency like Hurricane #Sandy: http://go.usa.gov/Yd7V  @foodsafetygov""",41211.02292,0,Remember to keep your food and water safe during an emergency like Hurricane,0.4215
285336012,"Full tank of gas: check, Food: check, Flashlight with fresh batteries: check, Hurricane Sandy........Hurricane Sandy.......",41211.02222,1,Full tank of gas check Food check Flashlight with fresh batteries check Hurricane SandyHurricane Sandy,0.3182
3311501,RT @SouthbridgeNews Food Share in Southbridge will be closed tomorrow because of Hurricane Sandy. http://fb.me/1JQvAyD8X ,41211.02153,1,RT Food Share in Southbridge will be closed tomorrow because of Hurricane Sandy,0.296
216093258,Hurricane Sandy Food: The storm is approaching. Good luck and safe passage everyone! http://bit.ly/XHoSeS ,41211.02083,0,Hurricane Sandy Food The storm is approaching Good luck and safe passage everyone,0.8316
44783853,Remember to keep your food and water safe during an emergency like Hurricane #Sandy: http://go.usa.gov/Yd7V  @foodsafetygov,41211.02014,0,Remember to keep your food and water safe during an emergency like Hurricane,0.4215
25629193,"I'm NOT too worried re: Hurricane Sandy; my roomie & I have enough food/drinks, & Dad is close by. Stay safe, everyone!",41211.01806,1,Im NOT too worried re Hurricane Sandy my roomie I have enough fooddrinks Dad is close by Stay safe everyone,0.5842
270122971,Getting ready for Hurricane Sandy.  Some food strategies:... http://fb.me/2s1ev97on ,41211.01736,1,Getting ready for Hurricane Sandy Some food strategies,0.3612
622963395,All prepared for hurricane sandy.... Candles flashlights food were all good here!!!,41211.01597,0,All prepared for hurricane sandy Candles flashlights food were all good here,0.5859
321667274,"Everyone on the East Coast stay safe and responsible during hurricane Sandy.  Get some food, water, gas, a few movies and a good book :)",41211.01528,1,Everyone on the East Coast stay safe and responsible during hurricane Sandy Get some food water gas a few movies and a good book,0.7964
99028377,Ppl think hurricane sandy is cuddling weather... All I think is its food delivery weather O_O .,41211.01389,1,Ppl think hurricane sandy is cuddling weather All I think is its food delivery weather OO,0.0
343625120,Retweet if you've eaten more than half of the food that was stocked up for Hurricane Sandy. Lol.,41211.00764,1,Retweet if youve eaten more than half of the food that was stocked up for Hurricane Sandy Lol,0.4215
17181416,Alright...so I bought a bunch of awesome food for Hurricane Sandy...but I really want to eat it all now. Donuts are calling my name!,41211.00694,0,Alrightso I bought a bunch of awesome food for Hurricane Sandybut I really want to eat it all now Donuts are calling my name,0.6901
28521942,"so we got food water cat food batteries flashlights and candles... we good, hurricane sandy? just pass thru quickly!!",41211.00625,0,so we got food water cat food batteries flashlights and candles we good hurricane sandy just pass thru quickly,0.4404
255228658,Hurricane sandy is coming my way! Got my flashlight. Got food. Got family. Best of all I got my idol @JoJoistheway music to keep me calm,41211.00417,0,Hurricane sandy is coming my way Got my flashlight Got food Got family Best of all I got my idol music to keep me calm,0.7579
170940687,if Toronto is threatened by hurricane sandy I'm going to the grocery store and stalking up on foods man lmao,41211.00347,0,if Toronto is threatened by hurricane sandy Im going to the grocery store and stalking up on foods man lmao,0.2263
624771804,"Adobe purple like ""Hurricane sandy aint doing shit."" Then like ""Well I'm gonna charge my phone, store up on food, just incase.""",41211.0,1,Adobe purple like Hurricane sandy aint doing shit Then like Well Im gonna charge my phone store up on food just incase,0.8412
92357017,"Hurricane Sandy has passed through my area. Thankfully, many are safe. Thanks @ChiTownBeatz88 for housing me until the storm passed.",41209.89583,1,Hurricane Sandy has passed through my area Thankfully many are safe Thanks for housing me until the storm passed,0.8225
15634728,#Hurricane #Sandy yet another reminder for @MichelJMartelly @LaurentLamothe @StateDept that #Haiti's displaced urgently need safe housing,41207.62847,0,yet another reminder for that s displaced urgently need safe housing,0.4404
370219094,Bloomberg said all public housing development elevators in zone A are getting shut down tonight #Hurricane #Sandy #hoodlife,41210.74931,1,Bloomberg said all public housing development elevators in zone A are getting shut down tonight,0.0
632052987,"Due to National Weather Service projections for the path and intensity of Hurricane Sandy, and the prediction for... http://fb.me/1ENiWlnYE ",41210.69653,1,Due to National Weather Service projections for the path and intensity of Hurricane Sandy and the prediction for,0.0
632052987,"Due to National Weather Service projections for the path and intensity of Hurricane Sandy, and the prediction for... http://fb.me/1ECBw8I6v ",41210.69583,1,Due to National Weather Service projections for the path and intensity of Hurricane Sandy and the prediction for,0.0
583366640,"HURRICANE SANDY UPDATE 

YU's Manhattan campuses will be closed tomorrow. We are working with Housing, Security,... http://fb.me/1FmdErN7t ",41210.68958,1,HURRICANE SANDY UPDATE YUs Manhattan campuses will be closed tomorrow We are working with Housing Security,0.34
549858482,Due to PS 20 being used as emergency housing in response to Hurricane Sandy. Kings Cross worship will join LFCC worship at 12:30 pm.,41210.60694,1,Due to PS 20 being used as emergency housing in response to Hurricane Sandy Kings Cross worship will join LFCC worship at 1230 pm,0.4588
394289629,"For more information on university preparations regarding Hurricane Sandy and on campus housing students, check out: 
http://www.shawnee.edu/off/hsng/Hurricane_sandy.pdf …",41211.88194,0,For more information on university preparations regarding Hurricane Sandy and on campus housing students check out,0.0
25839420,Just got an email from housing about emergency preparedness. Seriously hurricane sandy I'm not even in your path.,41211.85625,1,Just got an email from housing about emergency preparedness Seriously hurricane sandy Im not even in your path,-0.5106
437592026,Hurricane Sandy is on its way & you need to be sure you are aware! http://ow.ly/eQzVt  #Hurricane #Sandy #housing #realestate #foreclosure,41211.85417,1,Hurricane Sandy is on its way you need to be sure you are aware,0.3182
18854830,I will create a new housing boom - politicians everywhere. RT @Forbes: Hurricane Sandy Puts $87B in Homes At Risk http://bit.ly/SoqPva ,41211.75278,1,I will create a new housing boom politicians everywhere RT Hurricane Sandy Puts 87B in Homes At Risk,0.0
343650007,"CoreLogic: Hurricane Sandy threatens damage to 284,000 homes: ""This is a large, slow-moving, ... http://bit.ly/XMmiE8  #mortgage #housing",41211.72292,1,CoreLogic Hurricane Sandy threatens damage to 284000 homes This is a large slowmoving,-0.7003
103576819,"Housing Wire: CoreLogic: Hurricane Sandy threatens damage to 284,000 homes: ""This is a large, slow-moving, persi... http://bit.ly/XMmiE8 ",41211.72292,1,Housing Wire CoreLogic Hurricane Sandy threatens damage to 284000 homes This is a large slowmoving persi,-0.7003
252703368,RT @JacobGaffney: Proof of strong housing recovery: Even Hurricane Sandy can't stop S&P/Case-Shiller from being released at 8am tomorrow.,41211.71944,1,RT Proof of strong housing recovery Even Hurricane Sandy cant stop SPCaseShiller from being released at 8am tomorrow,0.6355
82710492,Proof of strong housing recovery: Even Hurricane Sandy can't stop S&P/Case-Shiller from being released at 8am tomorrow.,41211.71319,1,Proof of strong housing recovery Even Hurricane Sandy cant stop SPCaseShiller from being released at 8am tomorrow,0.6355
524349790,If Hurricane Sandy knocks down any street signs Obama's supporters will not be able to find their way to their public housing!,41211.66111,1,If Hurricane Sandy knocks down any street signs Obamas supporters will not be able to find their way to their public housing,0.4404
441221208,"TSX advances, US markets shuttered as Hurricane Sandy bears down - Financial Post (blog) http://bit.ly/XLrTe8  #Canada #Housing",41211.62917,1,TSX advances US markets shuttered as Hurricane Sandy bears down Financial Post blog,0.0
265066872,CNBC announces that Labor Dept may delay Jobs Report and Home Construction/Housing report due out Friday because of Hurricane Sandy.,41211.62361,1,CNBC announces that Labor Dept may delay Jobs Report and Home ConstructionHousing report due out Friday because of Hurricane Sandy,-0.3182
351621721,"Due to Hurricane Sandy, the office will be closed today, Monday October 29.  We will be checking emails and voice... http://fb.me/BN8j7d3g ",41211.6125,1,Due to Hurricane Sandy the office will be closed today Monday October 29 We will be checking emails and voice,0.0
308321187,"Hurricane Sandy Eyes DC, Baltimore, Philadelphia And New York (PHOTOS ... http://bit.ly/UZHfMl ",41211.60833,1,Hurricane Sandy Eyes DC Baltimore Philadelphia And New York PHOTOS,0.0
109339536,"@Kerri_HSWire Hurricane Sandy shuts down trading markets
http://housingwire.com/content/hurricane-sandy-disrupts-some-mortgage-related-firms-not-others … #hurricanesandy #housing",41211.57361,1,Hurricane Sandy shuts down trading markets,0.0
370923853,"Hurricane Sandy delays flights:  If you’ve been watching the news the last few days, the big news right now is H... http://bit.ly/XHElvr ",41211.06528,1,Hurricane Sandy delays flights If youve been watching the news the last few days the big news right now is H,0.0
32501058,#MittStormTips YAY! This hurricane #Sandy will finally enable us to demolish social housing and public schools (cont) http://tl.gd/jqe6md ,41211.04028,1,YAY This hurricane will finally enable us to demolish social housing and public schools cont,0.6289
384655717,"Interesting. HUD, big banks offer mortgage protection after Hurricane Sandy: U.S. Housing and Urban Development ... http://bit.ly/YoZsC1 ",41213.91319,1,Interesting HUD big banks offer mortgage protection after Hurricane Sandy US Housing and Urban Development,0.4019
48275758,"Housewire news: HUD, big banks offer mortgage protection after Hurricane Sandy: U.S. Housing and Urban Dev... http://bit.ly/YoZvxH  Best.",41213.91319,1,Housewire news HUD big banks offer mortgage protection after Hurricane Sandy US Housing and Urban Dev Best,0.6369
437592026,The housing market around the country is already very precarious. Hurricane Sandy certainly didn't help http://ow.ly/eUueF  #foreclosure,41213.85417,1,The housing market around the country is already very precarious Hurricane Sandy certainly didnt help,0.0366
21887041,"""Housing market affected by Hurricane Sandy""
The housing market has shown significant improvements over the past... http://fb.me/1KSKBDkBg ",41213.85347,1,Housing market affected by Hurricane Sandy The housing market has shown significant improvements over the past,0.3612
57710612,"""Housing market affected by Hurricane Sandy""
The housing market has shown significant improvements over the past... http://fb.me/1jaHbFdnN ",41213.85347,1,Housing market affected by Hurricane Sandy The housing market has shown significant improvements over the past,0.3612
57710612,"""Housing market affected by Hurricane Sandy""
The housing market has shown significant improvements over the past few months, but the...",41213.85347,1,Housing market affected by Hurricane Sandy The housing market has shown significant improvements over the past few months but the,0.1901
49102584,"Sandy stalls LI housing market: The Long Island housing market took a direct hit from Hurricane Sandy, as the st... http://bit.ly/Sm9IHR ",41213.83403,1,Sandy stalls LI housing market The Long Island housing market took a direct hit from Hurricane Sandy as the st,0.0
46109869,"Sandy stalls LI housing market: The Long Island housing market took a direct hit from Hurricane Sandy, as the st... http://bit.ly/W7D8PW ",41213.82431,1,Sandy stalls LI housing market The Long Island housing market took a direct hit from Hurricane Sandy as the st,0.0
325897417,Even post Hurricane Sandy: U.S. Stock Futures Slightly Up on Positive U.S. Housing Data says WSJ http://buff.ly/Ssxi8r ,41213.8,1,Even post Hurricane Sandy US Stock Futures Slightly Up on Positive US Housing Data says WSJ,0.5165
